2020-05-02 13:51:57.068 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-05-02 13:52:02.182 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2020-05-02 13:52:02.259 [main] WARN  com.alibaba.druid.pool.DruidDataSource - removeAbandoned is true, not use in productiion.
2020-05-02 13:52:02.295 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-3} inited
2020-05-02 13:52:03.952 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-05-02 13:52:06.138 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-05-02 13:52:06.172 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path '/wetalk'
2020-05-02 13:52:06.176 [main] INFO  com.zhou.wetalk.WetalkApplication - Started WetalkApplication in 8.905 seconds (JVM running for 11.892)
2020-05-02 15:30:41.975 [http-nio-8080-exec-2] INFO  o.a.c.c.C.[Tomcat].[localhost].[/wetalk] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-05-02 15:30:41.977 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-05-02 15:30:42.021 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 44 ms
2020-05-02 17:29:26.858 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-05-02 17:29:27.940 [main] INFO  com.zhou.wetalk.WetalkApplication - Starting WetalkApplication on DESKTOP-8IBR7OQ with PID 14296 (H:\java\wetalk\target\classes started by zhouzzz in H:\java\wetalk)
2020-05-02 17:29:27.941 [main] INFO  com.zhou.wetalk.WetalkApplication - No active profile set, falling back to default profiles: default
2020-05-02 17:29:31.713 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-05-02 17:29:31.724 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-05-02 17:29:31.743 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-05-02 17:29:31.744 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
2020-05-02 17:29:31.745 [main] INFO  org.apache.catalina.core.AprLifecycleListener - An older version [1.2.16] of the APR based Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [1.2.23]
2020-05-02 17:29:31.746 [main] INFO  org.apache.catalina.core.AprLifecycleListener - Loaded APR based Apache Tomcat Native library [1.2.16] using APR version [1.6.3].
2020-05-02 17:29:31.746 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2020-05-02 17:29:31.746 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2020-05-02 17:29:32.900 [main] INFO  org.apache.catalina.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 1.0.2m  2 Nov 2017]
2020-05-02 17:29:33.107 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/wetalk] - Initializing Spring embedded WebApplicationContext
2020-05-02 17:29:33.107 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 4945 ms
2020-05-02 17:29:33.544 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2020-05-02 17:29:33.660 [main] WARN  com.alibaba.druid.pool.DruidDataSource - removeAbandoned is true, not use in productiion.
2020-05-02 17:29:33.774 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-3} inited
2020-05-02 17:29:36.092 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-05-02 17:29:38.856 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-05-02 17:29:38.882 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path '/wetalk'
2020-05-02 17:29:38.885 [main] INFO  com.zhou.wetalk.WetalkApplication - Started WetalkApplication in 11.691 seconds (JVM running for 15.529)
2020-05-02 17:30:03.589 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/wetalk] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-05-02 17:30:03.590 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-05-02 17:30:03.595 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 5 ms
2020-05-02 17:30:13.597 [http-nio-8080-exec-3] INFO  org.apache.tomcat.util.http.parser.Cookie - A cookie header was received [1584103160,1584437196,1585050866; Webstorm-bf059322=ba510a22-9cec-43c9-bc29-6814712da395] that contained an invalid cookie. That cookie will be ignored.
 Note: further occurrences of this error will be logged at DEBUG level.
2020-05-02 17:36:12.629 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-05-02 17:36:13.466 [main] INFO  com.zhou.wetalk.WetalkApplication - Starting WetalkApplication on DESKTOP-8IBR7OQ with PID 12728 (H:\java\wetalk\target\classes started by zhouzzz in H:\java\wetalk)
2020-05-02 17:36:13.468 [main] INFO  com.zhou.wetalk.WetalkApplication - No active profile set, falling back to default profiles: default
2020-05-02 17:36:15.988 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-05-02 17:36:15.998 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-05-02 17:36:15.999 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-05-02 17:36:15.999 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
2020-05-02 17:36:16.001 [main] INFO  org.apache.catalina.core.AprLifecycleListener - An older version [1.2.16] of the APR based Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [1.2.23]
2020-05-02 17:36:16.001 [main] INFO  org.apache.catalina.core.AprLifecycleListener - Loaded APR based Apache Tomcat Native library [1.2.16] using APR version [1.6.3].
2020-05-02 17:36:16.001 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2020-05-02 17:36:16.001 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2020-05-02 17:36:17.074 [main] INFO  org.apache.catalina.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 1.0.2m  2 Nov 2017]
2020-05-02 17:36:17.244 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/wetalk] - Initializing Spring embedded WebApplicationContext
2020-05-02 17:36:17.244 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 3595 ms
2020-05-02 17:36:17.688 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2020-05-02 17:36:17.845 [main] WARN  com.alibaba.druid.pool.DruidDataSource - removeAbandoned is true, not use in productiion.
2020-05-02 17:36:17.897 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-3} inited
2020-05-02 17:36:19.442 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-05-02 17:36:21.654 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-05-02 17:36:21.683 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path '/wetalk'
2020-05-02 17:36:21.686 [main] INFO  com.zhou.wetalk.WetalkApplication - Started WetalkApplication in 8.858 seconds (JVM running for 11.856)
2020-05-02 17:36:46.531 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/wetalk] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-05-02 17:36:46.531 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-05-02 17:36:46.538 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 7 ms
2020-05-02 18:14:43.452 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-05-02 18:14:44.001 [main] INFO  com.zhou.wetalk.WetalkApplication - Starting WetalkApplication on DESKTOP-8IBR7OQ with PID 19168 (H:\java\wetalk\target\classes started by zhouzzz in H:\java\wetalk)
2020-05-02 18:14:44.002 [main] INFO  com.zhou.wetalk.WetalkApplication - No active profile set, falling back to default profiles: default
2020-05-02 18:14:45.776 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-05-02 18:14:45.786 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-05-02 18:14:45.787 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-05-02 18:14:45.787 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
2020-05-02 18:14:45.788 [main] INFO  org.apache.catalina.core.AprLifecycleListener - An older version [1.2.16] of the APR based Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [1.2.23]
2020-05-02 18:14:45.788 [main] INFO  org.apache.catalina.core.AprLifecycleListener - Loaded APR based Apache Tomcat Native library [1.2.16] using APR version [1.6.3].
2020-05-02 18:14:45.789 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2020-05-02 18:14:45.789 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2020-05-02 18:14:46.895 [main] INFO  org.apache.catalina.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 1.0.2m  2 Nov 2017]
2020-05-02 18:14:47.011 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/wetalk] - Initializing Spring embedded WebApplicationContext
2020-05-02 18:14:47.011 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2906 ms
2020-05-02 18:14:47.422 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2020-05-02 18:14:47.543 [main] WARN  com.alibaba.druid.pool.DruidDataSource - removeAbandoned is true, not use in productiion.
2020-05-02 18:14:47.583 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-3} inited
2020-05-02 18:14:49.080 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-05-02 18:14:51.544 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-05-02 18:14:51.567 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path '/wetalk'
2020-05-02 18:14:51.570 [main] INFO  com.zhou.wetalk.WetalkApplication - Started WetalkApplication in 7.977 seconds (JVM running for 11.06)
2020-05-02 18:15:20.835 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/wetalk] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-05-02 18:15:20.836 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-05-02 18:15:20.843 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 7 ms
